"","MEblack","MEblue","MEbrown","MEcyan","MEdarkgreen","MEdarkgrey","MEdarkolivegreen","MEdarkorange","MEdarkred","MEdarkturquoise","MEgreen","MEgreenyellow","MEgrey","MEgrey60","MElightcyan","MElightgreen","MElightyellow","MEmagenta","MEmidnightblue","MEorange","MEpaleturquoise","MEpink","MEpurple","MEred","MEroyalblue","MEsaddlebrown","MEsalmon","MEskyblue","MEsteelblue","MEtan","MEturquoise","MEviolet","MEwhite","MEyellow"
"SRR8800693",-0.02323876174347,0.0628667483579256,-0.128250832794706,-0.0167014550869875,-0.0415536340234482,-0.0253641030727362,-0.0115428300082985,-0.0393029926977409,0.00787056902330437,-0.0235937740111444,-0.0241626989984024,0.03363211554125,-0.019263315665221,-0.0336388633697303,-0.0850781197843248,-0.102327538686351,-0.0627481110409237,0.00565761936616918,-0.00684667761954821,-0.0408566088846098,0.0961901877108585,-0.0774126805251352,0.0754957893660535,0.101086079780605,-0.0239986851013726,-0.0497715583337838,-0.0413636611753769,0.0943236902414937,-0.0500525251067456,-0.106502893733217,-0.0497651710579161,-0.0250476758306571,-0.103867936291151,-0.0321075764393156
"SRR8800694",-0.0229939702761593,0.0633371837286022,-0.128781583923484,-0.0174966484617814,-0.0427480657007575,-0.0239969814156523,-0.0130378687189476,-0.0398358875554592,0.00670966535637648,-0.023023589903398,-0.0248040950688896,0.0345791796107185,-0.00939432028980453,-0.0354889422425264,-0.0821840965796297,-0.101839553446315,-0.0629199120902623,0.00572306408753685,-0.0101456927759016,-0.0422346446943456,0.0963914587816241,-0.0786449427949233,0.0751921345502625,0.100227293025296,-0.0251030646373054,-0.0464349776387849,-0.0398616469826694,0.0958332152260459,-0.04669714008114,-0.107459363795753,-0.0503803829299172,-0.0258492926288599,-0.102684874412295,-0.0326484205283753
"SRR8800695",-0.0613938195339777,0.0778412120613475,-0.152731169989641,-0.0167329899540984,-0.094347960884686,-0.0328916782351211,-0.0195070427106065,-0.0480263387070123,0.00263061314938484,-0.0219912434322684,-0.0259339195861007,0.0111341124332138,-0.00910896245200281,-0.0704027017816725,-0.115997990018605,-0.121078752797431,-0.112041897580894,0.00517275290886551,-0.016907854931905,-0.0857709959810052,0.118703405981078,-0.0751073682580944,0.0821494754717182,0.129644643207955,-0.0843355252333521,-0.0487290799910174,-0.0862144867071299,0.104815616419825,-0.0350684827410388,-0.127684921588325,-0.0515871275786005,-0.0259810522667436,-0.109416236576601,-0.030341060163325
"SRR8800696",-0.061673118649234,0.0787089399577618,-0.154426445697506,-0.0154437637268832,-0.0968457986264043,-0.0339552260511429,-0.0195070427106065,-0.0505924859709639,0.00351626042118463,-0.0283165284075598,-0.0277568215051934,0.0109159368470327,-0.022647884153365,-0.0725085375665371,-0.11622165834539,-0.120458882739678,-0.113718337532432,0.00442454488454691,-0.0182883729615542,-0.0870101540245989,0.117032506248968,-0.0772396513283046,0.082869393820077,0.130065685348844,-0.0835331614217017,-0.0537985881947928,-0.0890507797405114,0.108293156932679,-0.0320338027298167,-0.127513254287633,-0.0527334459507338,-0.0258428826960649,-0.11179192157745,-0.0322313491369255
"SRR8800697",-0.066024236095875,0.0828178783126211,-0.155627681743403,-0.0199889763361293,-0.109241059875746,-0.040632674516835,-0.0195070427106065,-0.0561513961013573,0.0217244409787442,-0.0321250268466102,-0.0357338214247781,0.00716627289588116,-0.013368770287006,-0.091584845142804,-0.130166197366351,-0.124095365688797,-0.11583615568254,-0.013870843014661,-0.0382807322683111,-0.0972017458590713,0.127291180123772,-0.0758376598241959,0.0831851390627315,0.129793551514259,-0.0896851773293105,-0.050838349758206,-0.102919866167941,0.113538765309511,-0.00906383113596654,-0.129162539423108,-0.0578147915867134,-0.0270464431407943,-0.112213247925134,-0.0306228205068166
"SRR8800698",-0.0628562897809234,0.0827337733228025,-0.158515296905675,-0.0191754907251715,-0.116739528028661,-0.0486369618936807,-0.0147897932990633,-0.0554108697480625,0.0207427416592902,-0.0333905080972301,-0.0373355620391962,0.00362398750006776,-0.013368770287006,-0.085205487181292,-0.130744257743309,-0.128221584213583,-0.116677302707071,-0.0107102292529312,-0.0367846742801102,-0.093462286919637,0.122739658225929,-0.0811742052592703,0.0876730832077321,0.128826140056623,-0.0850632221481368,-0.0618009313215413,-0.0977303882336641,0.112540933659541,-0.0124207618662848,-0.129184642765553,-0.0589253041782415,-0.0259819051857574,-0.102524889028234,-0.0285618320020216
"SRR8800699",-0.0618008600334738,0.0801098882674919,-0.148346000377321,-0.0182717081997378,-0.104997210427686,-0.0369164719869047,-0.0129973177240682,-0.0523888944474026,0.0208024852880906,-0.0276298327128428,-0.0315078446665063,0.00639114909680564,-0.00559043347367265,-0.0834044916755506,-0.121395633594839,-0.12067535920955,-0.111632480970529,-0.00488489232959386,-0.0292267213695354,-0.0922851058166551,0.118690755638453,-0.0668928987995509,0.0836306540302122,0.125422354202149,-0.0849603254662858,-0.0449752214479082,-0.0982436516551921,0.107615414438979,-0.00230641363099657,-0.125157969298163,-0.051748097356632,-0.0223635531105613,-0.105277853004264,-0.0268684492403651
"SRR8800700",-0.0593382707234547,0.0793729042471072,-0.151043525775132,-0.0170660359734261,-0.102189983539039,-0.03854807992169,-0.0181763304631923,-0.0535048766445999,0.0211734087943103,-0.0248711695780814,-0.030721557209161,0.00475072074120387,-0.013368770287006,-0.0858317775609818,-0.123660596863822,-0.1205801791321,-0.114678255213922,-0.00564413955851974,-0.0329608277335981,-0.0914407751151799,0.121819904527934,-0.0684954202655098,0.0844609922059125,0.126965649376609,-0.0855732371637229,-0.0463229659748345,-0.0944151574948226,0.10790412855171,0.00155819672616901,-0.1243582664253,-0.0517893472638521,-0.0284708903051846,-0.101903106904125,-0.0275428505389738
"SRR8800701",-0.0599115275500205,0.0797169236559485,-0.149499635975539,-0.0179651934098158,-0.104131594508486,-0.0358934277008908,-0.0164440336732958,-0.0492087697642854,0.0252745574263048,-0.0289444009592527,-0.0317340702793667,0.00351956727300747,-0.0082099791685488,-0.0862255109354535,-0.123603270250081,-0.122982934203854,-0.112383479193434,-0.00578344119446781,-0.0348925181197208,-0.0945907428595579,0.12289579731866,-0.0670898373023257,0.084122036639743,0.12726330566484,-0.084642686469381,-0.0440406501834093,-0.0972417847781471,0.112500355055017,-0.00259979775869868,-0.12652842703051,-0.0513353418029212,-0.025484613913158,-0.106008854104185,-0.0281929366288819
"SRR8800702",-0.058480080971931,0.0797481876274095,-0.146307880467435,-0.0192815429540307,-0.103935433640376,-0.0465277859541485,-0.0123980070924909,-0.0530609371492234,0.0129088738371727,-0.0350739264817393,-0.0357676093553645,0.00242863060166322,-0.013368770287006,-0.0888998077794231,-0.124461302975758,-0.120332607591593,-0.104411639057611,-0.0079767597744035,-0.0373619875720997,-0.088887000077464,0.12272197436917,-0.0744132214774203,0.0837284586151974,0.124898671790132,-0.0784191633250617,-0.049730669571997,-0.0941759730576647,0.11030641373276,0.00209021407020573,-0.119303428883871,-0.054359800618924,-0.03069820222519,-0.104940506929089,-0.0272614574686633
"SRR8800703",-0.0576456706492685,0.0806402243020812,-0.148336798556561,-0.020021100697119,-0.109532485414445,-0.0430702573945938,-0.0195070427106065,-0.0463962747571902,0.0174173923096865,-0.0355410887510261,-0.0367990918626502,0.00225868660895737,-0.00530762481372942,-0.0939797254515398,-0.127417036712087,-0.121882993568805,-0.108364666124886,-0.0124973963845571,-0.0388476615242316,-0.0898096575806159,0.119267296599647,-0.0797854783655696,0.0856836808556356,0.122114167130172,-0.0804653911358552,-0.0587279423081138,-0.0940425009149425,0.112972664287092,-0.00806608127605686,-0.124927562310543,-0.0583351238550288,-0.0372331342146563,-0.102196921611186,-0.0263969624656939
"SRR8800704",-0.0557983140336456,0.0765829253262503,-0.143415510773986,-0.0185443185121947,-0.100017138365263,-0.0405549103069243,-0.0176303742574994,-0.0476445256806773,0.016684594443968,-0.0295822454894176,-0.0307091711911128,0.00651511448471769,-0.00813711508680576,-0.0810097466093793,-0.120395150050758,-0.11586928899837,-0.10377292947058,-0.00409791990395268,-0.0321185231552451,-0.084568125896527,0.114128592825872,-0.0673584997005834,0.0830547182346502,0.117459259859671,-0.0762954518913338,-0.0428328958284469,-0.0885895922378511,0.105389038313901,-0.00113546065856791,-0.117084570982985,-0.0505977067821216,-0.0233036476993825,-0.102130591020029,-0.0261284600165916
"SRR8800705",-0.0549953242555892,0.0763720884226526,-0.143187748037584,-0.0182304705151348,-0.0985513492487114,-0.0376461630430414,-0.0168425818852463,-0.0447246690651525,0.0188076633437351,-0.0274127773409684,-0.030660295362655,0.00553994106721683,0.0144525668490671,-0.0799216879963019,-0.117776367261856,-0.116586983041232,-0.102601445490956,-0.00502296488195817,-0.0345164011261889,-0.0874990668740427,0.114870589679598,-0.0634056069642209,0.0821534418514618,0.119794882602962,-0.0769329421663301,-0.0422277789673317,-0.0862553986744631,0.108237485595958,0.00243688695310429,-0.115458300253721,-0.0493129768283301,-0.0292249819647354,-0.100844071336973,-0.0260927239223158
"SRR8800706",-0.0571472538475807,0.0780545797357716,-0.144186515578086,-0.018349053886054,-0.100994316519185,-0.0412927372847031,-0.0195070427106065,-0.0472679586193516,0.0195796398800835,-0.028666548542524,-0.0336482106095217,0.0003308340791068,-0.013368770287006,-0.0837652199111238,-0.121064715997555,-0.117203502875748,-0.106925188216888,-0.00612207525046577,-0.0352471480799086,-0.0924611385630894,0.112547563594619,-0.070691468677453,0.0828357809907421,0.1208571357445,-0.080055691330402,-0.0546174440201577,-0.0894012359275298,0.10839344670616,0.0018154160885002,-0.115125602522721,-0.0534991232968988,-0.0276383492723479,-0.103876465724644,-0.0295902034130871
"ERR9604272",-0.101953487801992,-0.0932174512192291,0.00605738405325383,-0.00956895493826154,-0.0911070664571034,-0.015702288593482,-0.0064542496083646,-0.0763944547865512,0.053206364521828,-0.0200086405097044,-0.0178164836537763,0.0305428683664851,-0.00824467854398082,-0.0817317046966311,-0.0415488628585602,-0.0583608160536732,0.0169646983088359,-0.0247851204241063,-0.0523392325071994,0.0106160042713212,0.121041872025296,0.0805898915346153,0.114688909779747,-0.0575104518347556,-0.0733993450052419,-0.0768882259551229,-0.0509456894580852,0.0520923081088761,0.0807062371846343,-0.0497384031336005,0.128061758122545,-0.0184155729326313,-0.0444046125964042,0.175550755138657
"ERR9604276",-0.109043951799626,-0.086835516045179,0.0167346642065935,-0.0056948691387919,-0.096385254745138,-0.0230978329718969,-0.00846811342626808,-0.080591272934619,-0.0769574085368077,-0.0105157789612583,-0.0133439061060762,0.130587585214485,-0.00867600205227704,-0.0861891989472593,-0.0378550005389555,-0.0564034269415948,0.0169252998176976,-0.0261204346916197,-0.0544485722865409,0.00932225741907116,0.125441586214315,0.0834326962661986,0.125342726678541,-0.0589424281547957,-0.0976004256145359,-0.0683608030851394,-0.0479732868137826,0.00357917076939341,0.0838012838099846,-0.03964606645642,0.132611873476238,-0.0110778080643043,-0.0420675611587626,0.182343131018862
"ERR9604277",-0.106864029529864,-0.0850976508202159,0.0143461046432926,-0.00616055436528118,-0.0957094013071703,-0.0234515216537259,-0.00417605978145535,-0.0783727983134747,-0.0304702044378088,-0.00918633326750906,-0.0133264755291359,0.0967519458137021,-0.0105996506817162,-0.0854846292953666,-0.0419061000752506,-0.0535423376446104,0.0175747986932339,-0.0250130619921278,-0.0555205606590678,0.00987504795847689,0.119796463683364,0.0812856165082159,0.123142335568884,-0.0588903947596135,-0.0903436293921839,-0.0658661688773276,-0.0484110128126583,0.0246860688112265,0.0845270717131239,-0.0383103763413178,0.130325663117474,-0.00879653840277776,-0.0383854495573103,0.18262153386157
"ERR9604278",-0.10566588892156,-0.0866905789015303,0.0138263681568242,-0.00541976284679835,-0.0949101950452349,-0.0212373718700792,-0.0091807465095707,-0.0800342910847952,0.0089858147256874,-0.000193496612643072,-0.0148188753663869,0.0802406768698113,-0.0156471104480531,-0.0837733988703653,-0.0430884793110304,-0.0510795537007609,0.0195114349705469,-0.0251650583452979,-0.0544450616708129,0.0117702520605464,0.118783714218349,0.0815407210178738,0.124126629334714,-0.0604699851647236,-0.0858819413049086,-0.0682756369255782,-0.0494964001817412,0.0349719213243765,0.0852374090929938,-0.0403687625045229,0.130709667222153,-0.0120169329246013,-0.0399300420535601,0.189403068238603
"ERR9604282",-0.0968557025861687,-0.0892562177618441,0.0202043400772725,-0.00462779976405236,-0.0811432999368063,-0.0107009106996879,-0.0120998952158774,-0.0688684562993433,-0.0153804695996216,-0.00400816699312189,-0.00840242209392011,0.0978540076521698,-0.0134974615912118,-0.0717420303868283,-0.0380447573733097,-0.0351395098531853,0.0156675849563268,-0.0209996338626263,-0.0447686402314626,0.0117733737038494,0.0923870682207706,0.0966960267854839,0.120569822503337,-0.0593957593728371,-0.0770114037250042,-0.0666472653595001,-0.033741842995032,0.0177817954448854,0.0821672532021551,-0.0329994309887075,0.122990934358526,-0.00140984377706525,-0.031697852735559,0.147484570036764
"ERR9604283",-0.0962258563454677,-0.0884532689496037,0.00645938637007113,-0.00635127183784439,-0.0880205957651415,-0.0179325948227976,-0.0048463918477805,-0.0710864576242498,0.0245622646538116,-0.0214160137147103,-0.0153545840061059,0.0486250988752637,-0.00532615699427386,-0.0778338036924409,-0.031639848480873,-0.0586279979678569,0.0198451711411097,-0.0209605438815149,-0.0495467781136442,0.0115272014631223,0.116799685407484,0.072974722376242,0.102632571608706,-0.0556874923243603,-0.072001957051606,-0.072603536295431,-0.0444202781607382,0.0413722143918189,0.0672992637475829,-0.044899586449464,0.124042854874921,-0.0187013006206665,-0.0450614929051152,0.16143096774474
"ERR9604284",-0.0950302141906794,-0.0902083343922446,0.0199939371870767,-0.00172357272841929,-0.0807906918067828,-0.0104070826543568,-0.00395494945764561,-0.0684301120050838,0.000449241182315202,-0.0077089536321595,-0.00982496737682599,0.0945198612017151,-0.00673906425696195,-0.0715103241545705,-0.036443335910033,-0.0340343320547452,0.0194204182787499,-0.0225119757224254,-0.0439365014103505,0.0142162624039609,0.0919460966980097,0.0965677219605386,0.123808806045319,-0.0599095452170932,-0.0745619131795186,-0.067520912868448,-0.0329001187045612,0.0221930348760213,0.080049644957755,-0.0335384288249768,0.12339106155356,-0.00649214205863638,-0.0333207771839901,0.150215725067553
"ERR9604285",-0.0952603774095347,-0.0907004172968708,0.0191334074676591,-0.00327019035832082,-0.0803961840958151,-0.0107284401436468,-0.000808688359387872,-0.0682351544227018,0.0111294909676142,-0.00781609636822313,-0.00906452398606019,0.0878294994536401,-0.013368770287006,-0.0708839610563377,-0.0384202343784271,-0.0342713968640633,0.0186842630426768,-0.0214912604621613,-0.0450784469394137,0.0172605040507309,0.0937713496026847,0.0960154290740235,0.124775275648413,-0.0605849397247379,-0.0728150972961618,-0.0678713441437871,-0.0316383157746277,0.0239443742733959,0.0780211544512948,-0.0341222465430997,0.123821129030841,0.00115008197430323,-0.0314014980436534,0.152448880242591
"ERR9604289",-0.0796116987790925,-0.0804895568937889,0.0136844423920281,-0.00304387984854591,-0.0573911237047736,-0.00722309288137914,-0.0111578933850655,-0.0593171761860581,0.0230981199173563,-0.0119406875728323,-0.0104360468306013,0.0561527186717794,0.0218923642317845,-0.0531119742047126,-0.0287412191139708,-0.0348358617956542,0.0303136098658033,-0.0182591563964061,-0.0365447205004506,0.039507172873665,0.081977914775158,0.0817296442945074,0.110130417445693,-0.0559393455061814,-0.0517659714112734,-0.045890959747929,-0.00847432413747764,0.0393696303968433,0.0541276133348716,-0.0314529019200939,0.115668911985976,-0.00399288101864069,-0.0380428946195077,0.13452496390052
"ERR9604290",-0.0697608215389754,-0.065424559300854,0.0133436491502692,-0.0047100057544467,-0.0524170846718796,-0.00586645432612296,-0.00901394773368684,-0.0509816608566564,0.0281819705159228,-0.00517564501351456,-0.00760480819994031,0.0521251425990112,-0.00892639354225054,-0.0490170973548754,-0.0283829740555035,-0.030306855648734,0.0336130734865134,-0.0093353777424439,-0.0332628797873352,0.0424290245807617,0.0747318957709365,0.0781649086152977,0.103508209297323,-0.0498839664980247,-0.0471630759073196,-0.0165550081265673,-0.00239937708095578,0.045120438422859,0.0530890350604731,-0.0311162281531906,0.105212289166105,0.0125361113615611,-0.0414995046903544,0.126423535148462
"ERR9604291",-0.0754194852250678,-0.072251801577023,0.0119429482630214,-0.006649698758343,-0.0590305584140944,-0.00503329822287181,-0.0140640817309259,-0.0540285103331885,0.0554608713698756,-0.00729289245225175,-0.00927820677283988,0.0243853162813915,-0.0101097112908154,-0.0535795685815303,-0.0313383351239742,-0.0295557782500256,0.031286697736004,-0.0193403041920684,-0.036800591634032,0.0368252030536451,0.0747736116047114,0.0812639322513017,0.107279013466541,-0.0510295574316523,-0.0477905623740338,-0.0328462913735034,-0.00814240069762118,0.049019870926042,0.0572516878927474,-0.0304558456953866,0.109267893317652,-0.00113832439906944,-0.0329036221056067,0.128304716027523
"ERR9604294",-0.104075616137614,-0.0920161531389944,0.00646983588158406,-0.00635259119195901,-0.093089486107201,-0.0147859326450835,-0.0052386870626468,-0.0774667670269188,0.0568759520071663,-0.0143309557117999,-0.0155757924029777,0.0371037087614905,-0.011996308553022,-0.0832139304376722,-0.0453224973912544,-0.0579802938470325,0.0160775766306154,-0.0262970699155292,-0.0505927378108317,0.00998448432666133,0.123825587855297,0.08460138938398,0.119013051923969,-0.0576968857612107,-0.0758516018716644,-0.0761405946077283,-0.0523329269150672,0.0533550021114922,0.0857968274546282,-0.0531609929128931,0.129280003791381,-0.0159427768282268,-0.0424967516415056,0.184105856488302
"ERR9604296",-0.0713379922432563,-0.0987675851051562,0.0222799180993398,-0.00560878586124727,-0.0405551253629411,-0.00709512885003396,-0.00586112222693364,-0.0617767603538608,0.032143628451316,-0.0170338873412149,-0.0141867609262681,0.0318712532266066,-0.0119726465165524,-0.040652523540529,-0.0192806856699697,-0.0289603424669864,0.0532856789718474,-0.021186656007809,-0.0400171116494375,0.0837632529964543,0.0782790983570975,0.0618973262651831,0.0998694427327945,-0.0715997887908791,-0.0376258690593102,-0.0779661994551877,0.0161801107255519,0.0417611523214332,0.0471148852648086,-0.0248813222227796,0.11910460752458,-0.0031654348189384,-0.0378276410655487,0.155696621985066
"ERR9604297",-0.0634102210724155,-0.101954837865378,0.0287865324744959,-0.00278383006787927,-0.0278337367401878,-0.00311764458184348,-0.0139009606529248,-0.0570834334862242,-0.00051702962256392,-0.0148641991176038,-0.0143629438294304,0.0599239875096682,-0.0136240650728916,-0.0298772805944394,-0.0068777200267863,-0.0240762372839674,0.062799876639164,-0.01533227300232,-0.0339056326318002,0.102739638632862,0.0718219463050908,0.0549259008268998,0.0916804716457091,-0.0774438387568704,-0.0284024340987662,-0.0792978229513866,0.0344606059295892,0.0271817101680378,0.0327855877700555,-0.0179218184450613,0.116521012596498,-0.00163347425038638,-0.0444020843380048,0.145612287147699
"ERR9604298",-0.0654290683713357,-0.10098558112341,0.0237952445570663,-0.0037809712453435,-0.0306729393610508,-0.00310912307952025,-0.0123520346086506,-0.0613889301255955,0.0328798120003314,-0.0147781820058386,-0.0151876498224368,0.0286591466996566,0.00312629881877764,-0.032824947166434,-0.0141457776745985,-0.0268311260859662,0.0601434025446384,-0.0176113373165977,-0.0368924398897824,0.0958907776969445,0.074666689115166,0.0569266140669529,0.0981852891865992,-0.0749385975421243,-0.0284678011324765,-0.0762726429127615,0.0262538987643603,0.0404552847299101,0.0377877573735444,-0.0237113917493136,0.118004055677093,-0.00297115933399238,-0.0422404214521105,0.150730538367054
"ERR9604338",-0.0975247943621333,-0.0901656857797065,0.0105845790498341,-0.00565861263596205,-0.0899151186107242,-0.022025326824937,-0.00844626036559008,-0.0718974642436964,0.0133234038584122,-0.0241316876176492,-0.0163156945432444,0.0459445575497135,-0.00970200855383271,-0.0821232020127397,-0.0307289414311358,-0.053814515633084,0.0212952716779707,-0.0260444721543949,-0.0567930046342273,0.00918171619977704,0.115426867537514,0.0730089738661952,0.103538548945877,-0.0580140067237122,-0.0768896880154575,-0.0764356384347274,-0.0457602823703651,0.0336121703768376,0.0691815811751635,-0.0368697636212646,0.126774817393781,-0.0188865564769163,-0.0416983876088503,0.164702202619576
"ERR9604342",-0.100154895918207,-0.0740676475215616,0.0113062257846744,-0.00744331381247303,-0.0912060988552508,-0.0216261574412663,-0.0109320426831566,-0.0633930503166659,-0.00918882339494576,-0.00431850104893721,-0.0151271310145228,0.0776198176101358,-0.0116008343907742,-0.0799585384224402,-0.0370406036525313,-0.0547916948817567,0.0179865479357074,-0.0210332131839486,-0.0536677501729713,0.00716255802230182,0.116285338203101,0.0769629340439078,0.10732053512678,-0.0524386563574669,-0.0825757102103709,-0.0430796771550613,-0.0487157213177916,0.0391922312587485,0.0766744573568545,-0.033611016985686,0.124066672595395,0.00145124328002141,-0.0374845483331414,0.168620840203901
"ERR9604343",-0.096323277331103,-0.0642827431253177,0.00538239612223872,-0.0057094169570016,-0.0890616198985715,-0.0214390024339188,-0.0115271577755745,-0.056133018380999,0.0198423373444153,-0.00983016437010495,-0.0142369655331084,0.0429960751215188,-0.0132031436777465,-0.0796560821860851,-0.0339139186922813,-0.0517831517472012,0.0161235917861108,-0.0228172763545926,-0.0552607311984051,0.00202971598045053,0.110861940221415,0.0759299409403221,0.106573700580126,-0.046315098162574,-0.0780305562880138,-0.0366323665766141,-0.0496251207047661,0.045991504745062,0.0711862979661954,-0.0356562239797485,0.120259446507874,-0.00534524160445107,-0.036284063979445,0.162259533182801
"SRR10030449",0.0441567938398727,0.025437222398473,0.0441547170073417,-0.0162142866684391,0.0091746018912908,-0.0356545412085403,-0.0195070427106065,0.104931684969576,0.030936040792419,-0.0233126155134749,-0.0280635109602292,-0.0158678395346647,-0.0274239994058533,-0.016238993940702,0.0335004297865187,0.0717071561176885,0.0312486765466937,-0.0322047204047382,-0.0458416996134911,-0.0135835691601968,-0.047506516712571,0.0452308463995895,-0.0504482613324441,-0.0205719695594564,0.036302188798878,0.0743837823717652,0.0145499907844447,-0.0416316543913528,0.0276339601632041,0.0621324933374086,-0.0298445772029743,-0.00617345600629386,0.0685392602351819,-0.0333011095407744
"SRR10030450",0.0441831024989173,0.0267268609295771,0.0472730052680706,-0.0161503880009888,0.0109995598512454,-0.0355439840165879,-0.0195070427106065,0.101573980520441,0.0320784783329667,-0.0290020796392129,-0.0257884929226865,-0.0158242008614811,-0.00427336091251582,-0.0143281257133505,0.0330673242012681,0.0713334877674622,0.0318095752095067,-0.0291588421010498,-0.0446487601788805,-0.0116507937330664,-0.0477388358276395,0.0443586248637149,-0.0488421880778859,-0.0191563949464734,0.0309019726187392,0.0740017873851116,0.013925527648197,-0.042625903858696,0.0235680850653747,0.0665396662369404,-0.0301787089308244,-0.00901438372572752,0.0707763184244292,-0.0360209153358538
"SRR10030451",0.0448917432515302,0.0260819119826377,0.0458037248358958,-0.0159993026960687,0.0110324175727655,-0.0367863182553256,-0.0195070427106065,0.103779832985079,0.0298614319898675,-0.0276975138541003,-0.026245981639323,-0.016007442911144,-0.013368770287006,-0.0157513421996175,0.0330286130872086,0.0717689540877951,0.0300826311752526,-0.0312135482481172,-0.0427573003287915,-0.0234041554309946,-0.0553155518300979,0.0438764010390427,-0.0506703079886011,-0.0204102414169957,0.0343001082113609,0.0741046475058208,0.0124396607313182,-0.0481334845276041,0.0227818870689418,0.0612041962208352,-0.0306971206107654,-0.017098208787911,0.0704028711297133,-0.0372563778918164
"SRR10030452",0.043791441507219,0.0266263748240609,0.0441969174618481,-0.0164316736237707,0.011152595976274,-0.0317772475344256,-0.0131809348883848,0.104297867042775,0.0296665340312711,-0.0266229338242904,-0.0244743321746993,-0.0157849627244349,-0.013368770287006,-0.0145423727381414,0.0326862107801672,0.0724956812238989,0.0303594982456208,-0.0333854067315701,-0.0469113132491848,-0.0148426624976864,-0.0504221917152445,0.0435243131633474,-0.0503426297361326,-0.0193467277110044,0.031179308753922,0.0746543225619143,0.0151961767167468,-0.0420995420786051,0.0237571266089071,0.0639615681485596,-0.0301485863489565,-0.0117430241685497,0.0664678629424435,-0.0350283797776655
"SRR10030453",0.0431616158253965,0.0261960981840648,0.0451466067514807,-0.0163813800597127,0.00711258213074189,-0.033362873065213,-0.017252137376424,0.102232573573242,0.0286171822277512,-0.0279651830719798,-0.0271549926022591,-0.014480878827892,-0.00762624002667024,-0.0145594273216732,0.0302011525606412,0.0733649905153444,0.0322098202161108,-0.031072357469614,-0.0460028056625329,-0.0143168224520523,-0.0500783101557852,0.0443898541953411,-0.0520997074256662,-0.0193160281399778,0.0299890579343166,0.0712586890880655,0.0126374350918195,-0.0436238221486677,0.0299658019022084,0.0636988011888411,-0.0303677456180221,-0.00462133274204441,0.0737863178099945,-0.0358457066775488
"SRR10030454",0.0454075018728416,0.0262943716565274,0.044187094327385,-0.0138870597184463,0.0107740251919043,-0.0345911524145491,-0.0195070427106065,0.109353292919711,0.031615114908167,-0.0253076998946613,-0.0260071729892954,-0.0152836267665232,-0.00638207642756552,-0.0160440383917526,0.0279388207354082,0.0735552996381718,0.0311733123330031,-0.0316450372840788,-0.043135774672745,-0.012187293687357,-0.0542082079105189,0.0451194331316634,-0.0506410334375526,-0.0197638769892252,0.0325285379267399,0.0734689079663259,0.014655465849376,-0.0428210154077904,0.0273733370072158,0.0639332404039641,-0.0293235225080882,-0.0126518695282207,0.0718480836664125,-0.0351964767539976
"SRR10030455",0.0458543216201577,0.0262304062284484,0.0430985891956584,-0.0137770715844381,0.0089313438615475,-0.0347184684567465,-0.0195070427106065,0.102025079129675,0.0317336921004417,-0.0279769057382973,-0.0259589853692082,-0.015753328618592,-0.013368770287006,-0.014573338115278,0.0324699094259728,0.0730326174157979,0.0302067324497295,-0.0315612219193305,-0.0467649261515198,-0.0162352982406762,-0.0449444839136727,0.0435966298858643,-0.0502342781965347,-0.0210881471455865,0.0306269566043577,0.0709271219597748,0.012501885532853,-0.0432733999392598,0.0230048402777513,0.0632266935867209,-0.0301366495719908,-0.0162460193119663,0.0729611264866091,-0.035782811346546
"SRR10030456",0.0445143150691499,0.025927804006644,0.0446499248864272,-0.0168446558784886,0.011585930078644,-0.0387348152543008,-0.0195070427106065,0.103677291084194,0.0307240073630841,-0.0285774908490128,-0.0254665299262171,-0.0173752004772951,-0.0288993404849491,-0.0121541631752569,0.0318898788878796,0.0700471186449439,0.0313263583838754,-0.0301796284791973,-0.0469046488456108,-0.0210732094063438,-0.0475207559493464,0.0449223957706583,-0.0513262934648607,-0.0195749572437762,0.0343311910391035,0.0689278935510758,0.0155786587523267,-0.0449028879574998,0.0260744392255058,0.064309431385381,-0.029396213137885,-0.0019958597383854,0.0698556257122289,-0.0338570206897563
"SRR10030457",0.0441612614921611,0.0259548621907834,0.0439914608377353,-0.0163172727495016,0.0106897866479292,-0.0302487717869501,-0.0195070427106065,0.101184559094632,0.0302418432845158,-0.0262657740420711,-0.0277203481389387,-0.0129233548988862,-0.00611784462907881,-0.0164163929971766,0.0329917900561585,0.0740580192601944,0.0302377274454821,-0.0298880505685122,-0.0436941156809,-0.018614822540186,-0.0502538145294753,0.0444174999880544,-0.0505830969888274,-0.0204185830047507,0.0334194114579494,0.071446075474604,0.0142739110486967,-0.0441096924555461,0.0245562784860231,0.0621058476460975,-0.0298529205021481,-0.00689191511458824,0.0715935695149786,-0.0333595376518703
