"","MEblack","MEblue","MEbrown","MEcyan","MEdarkgreen","MEdarkgrey","MEdarkmagenta","MEdarkolivegreen","MEdarkorange","MEdarkred","MEdarkturquoise","MEfloralwhite","MEgreen","MEgreenyellow","MEgrey","MEgrey60","MEivory","MElightcyan","MElightcyan1","MElightgreen","MElightsteelblue1","MElightyellow","MEmagenta","MEmediumpurple3","MEmidnightblue","MEorange","MEorangered4","MEpaleturquoise","MEpink","MEplum1","MEpurple","MEred","MEroyalblue","MEsaddlebrown","MEsalmon","MEsienna3","MEskyblue","MEskyblue3","MEsteelblue","MEtan","MEturquoise","MEviolet","MEwhite","MEyellow","MEyellowgreen"
"ERR9604284",-0.0542864511506513,0.146931796271044,0.0985903034542415,-0.0112896435568047,-0.0151799722935675,-0.000385298542574939,-0.0508143594310912,0.0893506007439707,-0.109624298611364,-0.0508831168137266,-0.015749866798096,0.0140841624620282,0.118444570170641,0.132165517056793,0.0287340001128769,0.0401142698900969,0.00431210097242498,-0.0302377983787756,0.0243034985366413,0.0761768851598887,-0.00425953104939357,0.114867898053106,-0.0827685056831952,0.0753748336796249,-0.0684791642396776,0.0771277443249186,-0.00541278056670959,-0.0953547422706038,0.094290219515984,-0.0128523464646712,0.141331119769947,-0.00828462599517765,0.0066770163928887,-0.0427094573273798,-0.0349353232028328,0.016023169630505,0.0476159636341715,-0.0043055187128912,-0.0909738381460433,-0.0395873377701087,-0.0900389256279609,-0.00690192164473037,-0.0508649907399695,0.017912300867976,0.123851041551698
"ERR9604285",-0.0542460629950532,0.148452588280392,0.0993288074820614,-0.0106178302276897,-0.0149143179068136,-0.0017793672085171,-0.0501643715586865,0.0903620967479438,-0.108090893967077,-0.0512505179789402,-0.0150324884423325,0.0167337323093661,0.118394995658483,0.133016107196231,0.0239006929095099,0.0319707985727308,-0.000856234948631755,-0.0324193549769858,0.0228786113249039,0.0757938993150931,-0.00198325503788691,0.109789861100748,-0.082779294367518,0.0754133794143866,-0.0675603117844063,0.0781152533549428,-0.00712024586402984,-0.0957006044869513,0.0936693993444547,-0.0106703155183886,0.141449863609524,-0.00732022727053736,0.0171691273893975,-0.0397326224292649,-0.0356207068609559,0.0187485255429829,0.0507339955308252,0.00223769727399727,-0.0896121803086242,-0.0397213313444234,-0.0907043671862349,-0.00683452661647432,-0.0498104370796314,0.0173150401411083,0.124198364540713
"ERR9604289",-0.0441538205132399,0.129817072418481,0.0915123675430972,-0.00868348466516643,-0.0173833822459069,-0.00282648344459352,-0.0280446252266072,0.1053454143229,-0.0899982399480069,-0.0276908158271697,-0.0218683795504867,0.0403738708346898,0.117965010789835,0.114775079715081,0.0181709754423434,0.00530247101647949,0.0014809498545174,-0.0257808869879983,0.0291743470585568,0.0703412109095481,-0.0094680798392122,0.080725515876025,-0.0712095282824221,0.0715903985864961,-0.0495636971041626,0.0709426979837066,-0.00648352758664538,-0.0972805149535527,0.0798800899175307,-0.0146810220098186,0.132976083826025,-0.00805625696981468,0.0305412628741553,-0.0330120959989354,-0.0335847494748267,0.0321117770415628,0.0504934347255536,0.00153586531448586,-0.0678386601941399,-0.016107960845407,-0.081235159077669,-0.0121500981964427,-0.04317685043803,0.0149634606778467,0.11366073903584
"ERR9604290",-0.0398980155999146,0.120053743587249,0.080787428843343,-0.000434911331724933,-0.0117286369570847,-0.00403918964023518,0.000796110523326491,0.101733510335562,-0.0805063867930864,-0.0256953063341802,-0.0211061316770054,0.0243490832448258,0.107375625274926,0.108833818213926,0.0246391432997662,0.00558460662525945,-0.000309721194694654,-0.0236004336096446,0.0307590841945645,0.0656312869729907,-0.00955880936676954,0.0783908687271853,-0.0622753430338177,0.0709188655100118,-0.0464937224538747,0.0624551825522155,-0.00906712179819262,-0.0839072457522771,0.0763056809962925,-0.016728178990052,0.125985986395456,-0.00608210948122874,0.0343605110449127,-0.0234569879806464,-0.0324296177459389,0.0378901083967445,0.039341311300329,0.0119464223518982,-0.0624178038609574,-0.00824300241362218,-0.0668392800870096,-0.00431054577472899,-0.0338741565685302,0.0136452190699562,0.108010255440693
"ERR9604291",-0.0420509551692218,0.124146809143841,0.0857844915113328,-0.0112290076778793,-0.0151289836826824,-0.00644185607235865,-0.0164220636010891,0.0999786898172767,-0.0857723940719102,-0.0280644313946424,-0.0201807591613598,0.0279800109370101,0.111122766158003,0.113617839864455,0.00721077998710538,-0.0278606978651259,-0.00192368731162643,-0.0251177632372285,0.0297283862260016,0.0672704603818011,-0.0122183715560811,0.0598582527346272,-0.0685992041608717,0.0699920784226053,-0.0512263229485198,0.0647336164490204,-0.0105538576447861,-0.0856775431210137,0.0797222415997356,-0.0138748519304516,0.121082078787439,-0.0071815330660442,0.0643991878436332,-0.0298761524266314,-0.0313893555800895,0.0379233458419308,0.046624670587085,0.00207396756909825,-0.0675669566937074,-0.013059697449466,-0.0731017597525618,-0.00647497166337796,-0.0359176793523141,0.0108233142746586,0.110046844528199
"ERR9604294",-0.046533479769579,0.169989327389013,0.100447447556252,-0.0198546163628953,-0.021892449816141,-0.00352176506739239,-0.0580761919115716,0.0873349106881464,-0.12336460022071,-0.0599670758133192,-0.0304652983891867,0.011006352860248,0.120365943995104,0.121255030057738,-0.0150232467527391,-0.0259046438407016,-0.00481048870963626,-0.0333518858521558,0.0458974059697847,0.0730190041815842,-0.00325517314883514,0.0741106533779359,-0.0852300906579038,0.0676962587012394,-0.0811665893613333,0.113703783945484,-0.0125875550242863,-0.112198397009373,0.0818975351155806,-0.0187183644552856,0.161627433553898,-0.0143784794547071,0.0678892584679644,-0.0356667790155603,-0.0562662767529911,0.0395834651268352,0.0931541919774913,-0.0140228350278527,-0.097384205898253,-0.0590101755967274,-0.0923371871392159,-0.0117228796959155,-0.0647953287234206,0.00848086561916092,0.111737556461444
"ERR9604296",-0.0555281082880109,0.143768472109281,0.0915158950823377,-0.0112592509139668,-0.0243986616576999,-0.00498774187336552,-0.0654960293280219,0.124908030827878,-0.0853659067140305,-0.00685592805515225,-0.0165004476536899,0.0252891449534269,0.1208727279576,0.100223667464864,0.00348998201168611,-0.016701387258243,-0.00224321047587208,-0.0284465352241861,0.0475452459272498,0.0859839803604862,-0.00706192626937829,0.0611627601615595,-0.0672198538630993,0.076426959704507,-0.0397257697159442,0.0713893936497536,-0.00356797346642258,-0.105212629652666,0.0575438856533017,-0.019936338198627,0.151070210353176,-0.011685489772038,0.0390648469590269,-0.0370535679548915,-0.0269556497600809,0.0325528551008748,0.0500701147994825,-0.00398998905704217,-0.0562827217142392,0.0112108831730912,-0.0994177423555994,-0.0168729665624725,-0.0423763205202594,0.0261485526581021,0.085314763308886
"ERR9604297",-0.0588901669225456,0.134926984917856,0.090415062347035,-0.00604706397562809,-0.0225686417995586,-0.00512663709785723,-0.0689829902736702,0.132994597435921,-0.0752459633619904,0.00837262308388012,-0.0147581792488268,0.0216618122598701,0.120361571743889,0.0917747729822342,0.0153098118043216,0.0188197880865065,-0.00348994860656912,-0.0242989964817525,0.0493561119316077,0.092071430166605,-0.0130062534608886,0.0783418689865987,-0.0620655081692568,0.076524424279872,-0.0281718428803211,0.0622564295200175,0.0059319568544862,-0.107494826639923,0.0491595344605224,-0.019213222936211,0.146626865111562,-0.0115628209293091,0.00114429774102653,-0.0349782989721529,-0.0194794092621703,0.0237362258082002,0.0339698665251832,0.00423693666402963,-0.0454752608356296,0.0278397378251972,-0.103035165224465,-0.013342081463922,-0.0371441372656173,0.0342034714554247,0.0850483813059499
"ERR9604298",-0.0564002557380258,0.13948322370986,0.0916843914399926,-0.00807487340060024,-0.0254328304564792,-0.00538212701410434,-0.06557348097865,0.130029645498107,-0.0770436929492445,0.00399051037244384,-0.0166391113771718,0.0273184824760006,0.120339847910593,0.0983502737566251,0.00348924289851663,-0.0192105961243815,-0.00429616081628342,-0.0237753921451412,0.0511356723311905,0.0885710829072133,-0.0113114259647997,0.0587410209288369,-0.0630862553872088,0.0764991362594011,-0.0323791497267678,0.0691965257279084,0.00594667247477303,-0.1087954149599,0.0517155668008266,-0.021011373519484,0.146221743594105,-0.0127624582512027,0.0392398849548376,-0.034871641470312,-0.0254442560940999,0.0297190727439681,0.0487299144681958,0.00133122085976145,-0.0446074778242567,0.0207640957990657,-0.102119564110295,-0.0136769419630689,-0.0398136301770814,0.0289231581129796,0.0833958219619085
"ERR9604338",-0.0430882224156476,0.157070037721262,0.0974398839373573,-0.0168701350253049,-0.0235357809587017,-0.0032692797127948,-0.0620834227439766,0.0938707845935698,-0.121140970484763,-0.0518206224711594,-0.0301149229468291,0.0218356373928932,0.126659424694774,0.105360548380359,-0.00439493001250176,-0.0038142659556982,-0.0053446940303859,-0.0411403602326469,0.0361142517404746,0.0717041932532303,-0.00430348417524233,0.0704131316770628,-0.0801976885326195,0.0670018595426629,-0.0793243472644455,0.100863797870441,-0.00961428014455685,-0.10923702350845,0.0700016431589002,-0.0242727486773125,0.15028416920388,-0.015167153726205,0.0208999746228759,-0.0416538064431761,-0.0400161825911087,0.0258903838290466,0.0823941789662952,-0.0152487503717794,-0.0993981439413915,-0.0539658972970921,-0.0898135376690666,-0.0228426216703757,-0.0592057643036726,0.0159671070975007,0.0994981688504769
"ERR9604342",-0.0408485634700089,0.158535329722812,0.0925731340873356,-0.0151960004263205,-0.0212948019513772,-0.00434218563337122,-0.0318181042602705,0.0894393556001417,-0.123016554619366,-0.0597522785856119,-0.0304910011641908,0.0180942789891358,0.12207060214172,0.110563501268503,0.00331626677151195,0.0260314018906537,-0.00485632223796174,-0.038988993148452,0.0313520409275814,0.0699573575809837,-0.0101577836409702,0.0981764370394185,-0.0828081801868055,0.0726517930831412,-0.077631536203371,0.10083172399714,-0.0127144235020082,-0.103644763575497,0.0739301796338451,-0.0202568718694927,0.157193219513554,-0.0138365367183566,-0.00219281986617312,-0.0307845201623239,-0.0382319086900378,0.0358467558885186,0.0774440482098296,0.00029069997808302,-0.10235810512698,-0.0550876994591628,-0.0744099620792279,-0.0035862009691546,-0.0471554202863945,0.0151597972161103,0.105259306659126
"ERR9604343",-0.0344137890302662,0.153057913185042,0.0900304944257726,-0.0175573500525758,-0.0185263512529181,-0.00364530858546322,-0.0225783851592102,0.0874263675489083,-0.116609251028149,-0.0552781320888922,-0.0292042661742562,0.025686773190586,0.119065030818993,0.109656903965295,-0.00144185196480924,-0.00698715971969541,-0.000600638758029261,-0.0389427929936246,0.0297822472552954,0.0648597080576133,-0.00977894846632929,0.0692239204229376,-0.0791365115616938,0.0685399261980982,-0.0782326400506069,0.0974436909781838,-0.00888717867900029,-0.0980358903779345,0.0734917079277643,-0.0214856009007467,0.146589045171264,-0.0135100592369251,0.02791871464466,-0.0305431538817439,-0.0392187061396426,0.0384774624915286,0.0845821570758478,-0.00872653878617719,-0.0976747818251678,-0.0571621965324076,-0.0648455005579376,-0.00781123344551588,-0.0430291612463061,0.00967364700075839,0.0985131774942127
"SRR10030449",-0.0394091813456594,-0.0311851419443727,-0.0357875017102659,-0.0396452705542075,-0.0307885932199233,-0.0158966319221331,0.0685177867751486,-0.0218267591973502,0.0365300807190392,0.00821497270875469,0.0678965382054707,-0.0627936684154571,-0.0284617174494197,-0.0506978837835662,-0.0754394012461826,0.000874507677416308,-0.0225158335205528,-0.0475353559121035,0.0453153449571354,0.0356657695346792,-0.0203212456622644,-0.0198428206918572,0.0447928596056802,0.047257292608119,-0.0151293324535821,-0.0560675034917368,-0.0131159834499413,0.0690463106873156,0.0431386080896747,-0.0283723024937122,-0.0379678188925028,-0.0273222486929245,0.023174233255812,-0.027180521138869,0.0621798352731391,-0.0399874398872093,-0.0176155283114063,-0.00872295728784222,0.0297600582758075,0.0300962494165659,0.0241308131659752,-0.0235157430973869,0.100564035257875,0.0332740710967325,0.0309691988388408
"SRR10030450",-0.0387832053179394,-0.032441946786323,-0.0349829148154676,-0.0369988733242396,-0.0271578003108641,-0.0147631851682179,0.071617820268773,-0.0216491532109552,0.0345788164835114,0.0099559287496282,0.0688261527314988,-0.0640885211220978,-0.0293338478235832,-0.0492458879103292,-0.0662506970184928,0.00262982444087362,-0.0186738345723527,-0.0462137810875741,0.0454265773022893,0.0319861674969697,-0.0203212456622644,-0.0192082693115269,0.0463386391784695,0.0449456738684676,-0.0128359945629921,-0.0558925959511121,-0.0159001297921616,0.0693097523257908,0.0422894699806661,-0.0291312829027301,-0.0403630885785957,-0.0259624561390941,0.0245488118422914,-0.0269641153065703,0.0655872010105179,-0.0419326750914327,-0.018533301987473,-0.00995549305985929,0.028144675501258,0.028886595078116,0.0248976019602028,-0.0267122417461753,0.0980364577017104,0.0337086147365108,0.0271115336950982
"SRR10030451",-0.038028768269412,-0.033099230372655,-0.0378602878769326,-0.036430655482029,-0.0268578760677091,-0.014028581263906,0.0679156907964809,-0.0190697048141776,0.0403282169518588,0.0107116514748453,0.067747786155235,-0.056089645513614,-0.0291788099353786,-0.0505864299961359,-0.0756881724368591,0.00275582822926386,-0.0197768869822102,-0.0458752136432665,0.0480091420027419,0.0362536500767808,-0.0203212456622644,-0.0203656317440326,0.0445651653804835,0.0436608824890016,-0.0138152201391684,-0.0597608801157839,-0.0158508481592675,0.0689876681865828,0.0420729050967414,-0.0287941436509383,-0.0396318298097395,-0.0275199425627674,0.0215508554450058,-0.0321705306972673,0.0623139675661256,-0.0507430537869509,-0.018679940819021,-0.017563161939542,0.0292086184792603,0.0276467648312021,0.0242375825261496,-0.0286219327877889,0.0980713608850316,0.0332605137544207,0.0335566512742415
"SRR10030452",-0.0368194483331904,-0.0321245689601882,-0.0371543711008551,-0.0411284490466478,-0.027352803732542,-0.0154546221407645,0.068769136135801,-0.0220580762436435,0.0340981355234276,0.00730376944511924,0.0678416152372084,-0.0594927923839411,-0.0292143109438231,-0.049480821349587,-0.0675603287900933,0.00157501991053673,-0.0165512423515144,-0.0464248899023787,0.0444400117436718,0.0370413968913602,-0.0141820991394119,-0.0192142465334308,0.0455516875359749,0.0484245703112686,-0.0130642792915238,-0.0566526752275958,-0.0161266324286545,0.0705107393109829,0.0426004811630702,-0.0248647721738348,-0.0389906779934037,-0.0252192965954887,0.0239985457812695,-0.0287412297963247,0.064976990431094,-0.0423814983426358,-0.0190753417384704,-0.00998931346526909,0.0268996039133762,0.0296932822000779,0.0248143908691907,-0.0290201206338537,0.0975766697482124,0.0319629373760109,0.0331919311535716
"SRR10030453",-0.0363973383436947,-0.0319965416062374,-0.0365571331674049,-0.0404505403554363,-0.0278420960990307,-0.0133070943446946,0.0653918316140589,-0.0187022101499492,0.0365785475856235,0.00580074687467631,0.0677047335718427,-0.0627998757801896,-0.0300945834795963,-0.0507877516998709,-0.0743474144902003,0.00196941290466866,-0.0218003128400201,-0.0451364924907922,0.0456167357884893,0.0359072986433336,-0.0203212456622644,-0.0189228241948472,0.0455089395364007,0.0362370246678446,-0.013685105625334,-0.0556758092465874,-0.0159377199365761,0.0680766682479696,0.0425457263907357,-0.0279095334426526,-0.0409150121910622,-0.0279361968321696,0.0227917892218401,-0.0255141979086265,0.0629135263766556,-0.0413656554089354,-0.0146282068823926,-0.00419583956709461,0.0275251990190733,0.0291287006440931,0.0244691895977317,-0.0294666923601667,0.101234252156712,0.0324120003285201,0.0294670053368838
"SRR10030454",-0.0383258405937433,-0.0326328813309527,-0.036248041095373,-0.0409676727963713,-0.0270326681007391,-0.0110070351670136,0.0688355793595279,-0.0198968730353263,0.0374390360012228,0.00890965194922638,0.071204824410537,-0.0632849743558528,-0.0278641675777019,-0.0496604685286944,-0.0674537693097846,0.00159304690145396,-0.0199789936811415,-0.0434325649149061,0.0465635640483752,0.034125171242846,-0.0203212456622644,-0.0209506469674994,0.0477713619623566,0.044013499586597,-0.0148233287829414,-0.0598605731673254,-0.0152410011554291,0.0696980575359964,0.0428665253076047,-0.0280087805808433,-0.0383095303591842,-0.0280231895532176,0.0254529536330717,-0.028068798564684,0.065078013611282,-0.0433748610050944,-0.0184838749306043,-0.0117381982082936,0.0265793116138005,0.0298579968430579,0.0239150204023863,-0.026527638640207,0.100898629490152,0.0301766609489295,0.0310679296621794
"SRR10030455",-0.0380040868669511,-0.0332219385179117,-0.0356533439370244,-0.0383805755057736,-0.0303980244330172,-0.0153303226369795,0.0678494867793029,-0.0195593206376905,0.0320376959886715,0.0069265405302761,0.0679186041399676,-0.0523778615909918,-0.0289399940721869,-0.0492979252657277,-0.067981170156931,0.00260536913669675,-0.0201613702154476,-0.047233076451497,0.0442525714435241,0.0359394232409396,-0.0203212456622644,-0.0211497434529217,0.0471231401163742,0.0460364716832217,-0.0138049599754121,-0.0569253498359055,-0.00922878640365354,0.0682507580539908,0.0416080113234629,-0.0286802642034849,-0.040196912082443,-0.0258718807796674,0.0255594737038165,-0.0318060891652007,0.0638498210273533,-0.0460747956402383,-0.0181005262519331,-0.0120943020309603,0.0267971973092302,0.0265247077264288,0.0243937258179201,-0.0293519986683893,0.100532471565133,0.030941656198253,0.0338102758603346
"SRR10030456",-0.036304920561838,-0.0328356303757849,-0.0360199990176714,-0.0372311355928036,-0.0298015373281658,-0.015924788335418,0.0626296278806031,-0.0200642292142158,0.0354604450416402,0.00915143931980442,0.0671881783500423,-0.0639070897775512,-0.0280143276062166,-0.0505749099324096,-0.0684320285105443,-0.00144160504571532,-0.0230619298024248,-0.0458119260199753,0.0471103218942892,0.0346760318978494,-0.0203212456622644,-0.0170895983609731,0.0455476787440022,0.0464798896925761,-0.0134530376478142,-0.0540530858394592,-0.0139768005046339,0.0689636260409029,0.0437129999529401,-0.0280628633756232,-0.0371277307667973,-0.0246830599075386,0.0220968206236178,-0.0268327958386375,0.0638211411538004,-0.0480438942756433,-0.0131990701620621,-0.00454325581210594,0.0292906284058623,0.030080515551147,0.0238695173003365,-0.0304748205199071,0.0993606544996244,0.0326600634106905,0.0275572961735213
"SRR10030457",-0.0381946564721458,-0.0320917287887173,-0.0349519904118766,-0.0370600018642126,-0.028255435704089,-0.0153489117617874,0.0629257149485473,-0.0226392059212078,0.0366483677090188,0.00930860406241121,0.0689713820519234,-0.0574071824369616,-0.0285300459986827,-0.0499068219002688,-0.0666234646819814,0.00230976271012349,-0.020721669941408,-0.043959083543221,0.0469452034234232,0.0352396521377341,-0.0179880451197526,-0.0174916150875011,0.0455189262770727,0.0473995095972246,-0.0159474752421906,-0.0560976785111228,-0.014484391477702,0.0684098781394373,0.0433556240328098,-0.0249521013373254,-0.0357213409047732,-0.0283370148765137,0.0236938027519917,-0.0282595433067148,0.0638181099232389,-0.0433153171318812,-0.0167307571701155,-0.0102691634014157,0.0281041291588423,0.0291257840893382,0.0246574521019457,-0.0289336089039723,0.0967279725350351,0.0321539146655145,0.029245464555933
"SRR10030458",-0.0386260230434362,-0.0315973363416123,-0.0364489813532496,-0.0395326677737887,-0.0273279289474799,-0.0154964604621088,0.0715371869166356,-0.0224915127314543,0.0349590488304839,0.00915426445599298,0.0695794482995599,-0.0632182839389363,-0.0276083959361189,-0.0486907725416984,-0.0799278576844601,0.00283575428983107,-0.0212368901468406,-0.0459246826085254,0.0458601624387008,0.0352188825928188,-0.0180849365086986,-0.0196201475658098,0.0454079352874685,0.0527359066348106,-0.0142247820351448,-0.0594855859815397,-0.0146715656086048,0.0692963325948521,0.0413052891597321,-0.0293377616308542,-0.0400318331941836,-0.0272962977122217,0.025161565082968,-0.026328410960129,0.0603502832260996,-0.04102470081912,-0.01773832842918,-0.00369694598814567,0.0261297598543635,0.0277515919486735,0.0246166177294737,-0.0264252389874153,0.102744130903707,0.0336308178527357,0.0266276321458484
"SRR10030459",-0.0381757568758048,-0.0317378018582459,-0.0360476469005739,-0.0373358470802,-0.0324145616682791,-0.0139947133359068,0.0690875245407148,-0.0220637818673179,0.0382429291894621,0.0118680556369876,0.0688902596617416,-0.0558523472164873,-0.0287502136256665,-0.0483868408777443,-0.0646519467072161,0.0021348279723723,-0.0201143510213246,-0.0452710094069644,0.0459047197844951,0.0362330752387914,-0.0203212456622644,-0.0203801354906711,0.0460731297365385,0.0479003801878456,-0.0142610627500959,-0.0582478648195734,-0.0123123491194309,0.0665728252990236,0.0428108966791936,-0.0271956087787652,-0.0380944582462979,-0.0265953888084821,0.0215622609847936,-0.0281812788340855,0.0634277893374865,-0.0419079167413336,-0.0167231802649632,-0.0114066320270572,0.0276344499900081,0.0289152994534329,0.0247886946896538,-0.0281304463746569,0.0963959126706577,0.0328121187025283,0.0290527244594176
"SRR10030460",-0.03728187643131,-0.0321455149486249,-0.0354538115215402,-0.0393254750629806,-0.0282328329579234,-0.0156970968244045,0.0701473374039798,-0.0242908238582974,0.0368525322650327,0.00944185469326938,0.0681037085615731,-0.0649188324694228,-0.0277799170566771,-0.0496931184298407,-0.0749032142715324,0.00191136887873948,-0.0192424147153872,-0.0465523049261254,0.0452337793182835,0.0343652524993077,-0.0203212456622644,-0.0188137461856024,0.0456042168634724,0.0440325770137599,-0.0146458420734035,-0.0588669307351569,-0.0160078755469022,0.0704037353951014,0.0436480191595933,-0.0281013928527378,-0.0378218715337353,-0.0271961528100606,0.023744944645824,-0.0278095552739831,0.0653309260160185,-0.0453556286573008,-0.0196836616481172,-0.00791566728542936,0.0285235362399598,0.0314799261301784,0.0246224821534258,-0.0291043020110167,0.100228442258692,0.0324262656625699,0.0283854417770421
"SRR10030461",-0.0389563912495254,-0.0308113519777281,-0.03552110537746,-0.0384077955627259,-0.0256145730135199,-0.0151703942120923,0.0706495320578857,-0.0203392151074997,0.0383688672260448,0.0102809719342152,0.0685387534909707,-0.0664719717192484,-0.0283306617912216,-0.0482730984335442,-0.0747250474337288,0.00197692903631472,-0.0206745147139059,-0.0458929134219433,0.0430866587614258,0.0370500183654748,-0.0203212456622644,-0.0176679259768725,0.0460879341701484,0.0414070830862855,-0.0151280086082399,-0.0570681456040284,-0.0159293142199392,0.0686967396523862,0.0423787637982945,-0.0288039762099799,-0.0385572625436344,-0.0245995346509313,0.0220105739394135,-0.0277155196146702,0.0642203764373249,-0.0388796637112035,-0.0178474995690786,-0.0129814904775027,0.0277398733815313,0.0291995552129414,0.0248490889922527,-0.0294813092098824,0.0995722945049361,0.0327183580389693,0.032095320101419
"SRR10030462",-0.0378711826845185,-0.0316730160787911,-0.0368374262607205,-0.0391368208052217,-0.0316914999225072,-0.0164066924658709,0.0689573795224786,-0.020516293425531,0.036558172607707,0.00962106564302592,0.0690649820393462,-0.0588898875207955,-0.0282869215445848,-0.0487129078649211,-0.0740688456936135,0.00563474231120431,-0.0213179963368499,-0.0462947832831975,0.0450373418342654,0.0365876737480144,-0.0172289393130773,-0.0191622592892906,0.0471021646660887,0.0389559199070124,-0.0161339457180727,-0.0565258124910064,-0.0133437564224857,0.0691744114204314,0.0429180067186641,-0.0276220698617698,-0.0374702966193478,-0.0256147695062762,0.0251767920784664,-0.0308102604224893,0.0622989001354276,-0.0501320495887483,-0.01715843407603,-0.0145485268885209,0.0308245522450618,0.0289059726984046,0.0243813260711851,-0.0284173982317192,0.10055877925705,0.0329014628007482,0.0335896959290767
"SRR10030463",-0.0384936856962427,-0.0331838368429121,-0.0363168546450258,-0.0344572662467876,-0.0290121552245656,-0.0137124033802913,0.0678700072776564,-0.0201947333113922,0.0365270098878901,0.0111199304715657,0.0672544758553208,-0.0649440154976744,-0.0291291890356731,-0.0484226497298456,-0.0625112446244822,0.00290421771073336,-0.0183757768396719,-0.0454060503914244,0.043152758026581,0.0319267818964947,-0.0167963079364375,-0.0186049422746408,0.045471747787216,0.0426729562069038,-0.0158390420374085,-0.058783091110546,-0.0160777407502796,0.0671067476708909,0.0417936579413843,-0.0313854424674775,-0.0383517917199546,-0.0279617857078088,0.0237654459421533,-0.0257414874911211,0.0640164943619152,-0.0420793629606892,-0.0175447595547545,-0.0160991323149721,0.0261683775766534,0.0292320276650728,0.0244173613068104,-0.0308472012402974,0.10220093252933,0.0338312631956069,0.0282843091600481
"SRR10030464",-0.0382032896952502,-0.032789331873177,-0.0360751814448734,-0.0408180346777809,-0.029255349967925,-0.0170195529976064,0.0716284099689521,-0.0219149933074752,0.0347827595042554,0.00832573680115233,0.0687118099508081,-0.0602471008505057,-0.0286577313418182,-0.0496136557148169,-0.0637761280243704,0.00309827580043126,-0.0169350668439595,-0.0476947261292431,0.0405238197062478,0.037837706856394,-0.0127809494431276,-0.0147661108129873,0.0464116307898336,0.045035441614302,-0.0137472382523428,-0.0578781990516651,-0.0169325720025783,0.0692234715308318,0.0407412108968261,-0.0277675376044901,-0.0362478785207098,-0.028155957590361,0.026738371620291,-0.0273056696535421,0.0635564604771673,-0.0423432399545407,-0.0197921238291137,-0.011476832338938,0.0302796510256283,0.0316545478135023,0.0240895408928424,-0.0330080971760697,0.101878533325204,0.0329932116054822,0.0356244584869648
"SRR10030465",-0.0379658032616696,-0.0316824692772182,-0.0360752715461706,-0.0377909312926115,-0.0302266791859022,-0.0173191037633673,0.0689925980296503,-0.0210512585058597,0.0360600864424314,0.00980115292438409,0.0695836473483127,-0.063635019896095,-0.0288686683024966,-0.0503807275267951,-0.0696990019847445,0.00269220055126866,-0.0176757386023822,-0.0489088272879789,0.0469874141370391,0.0353516591993759,-0.0203212456622644,-0.0202444027759528,0.0470572352783114,0.0438376991990696,-0.0143882559426007,-0.0553881664854821,-0.0169325720025783,0.068072027795119,0.0423465189234484,-0.0218942673888467,-0.0396379772614662,-0.0273897638383427,0.0249038560317988,-0.0256933577694079,0.062078727450296,-0.0431117962880202,-0.015222234516644,-0.0116145155621747,0.0291938293495531,0.0308937832283954,0.0243889368960148,-0.0321053195443067,0.100583429254617,0.0322197635740977,0.0319724708604274
"SRR10030466",-0.0367281290803776,-0.0312111820947223,-0.0367185019374849,-0.038666333563507,-0.0320435031681017,-0.0174720951938544,0.0696319211297224,-0.0191938976341652,0.0383282969685648,0.010925579148855,0.0703553765328707,-0.060718921107108,-0.0291012336778016,-0.045787415207832,-0.0669143096131022,-7.86217273011049e-05,-0.0180092359273821,-0.0474485749908098,0.0464099505599293,0.0356907315334941,-0.0203212456622644,-0.0191155153308792,0.0445653187733409,0.0430902842429664,-0.0142143490958132,-0.0574264871912844,-0.0113402891466373,0.0705024069794595,0.0424712621697546,-0.0254268726899347,-0.0373280461974137,-0.0258564355369269,0.0241101769869685,-0.0274943702086084,0.0638736260924107,-0.0492349039675307,-0.017756878441117,-0.0133052385381099,0.0269913067026907,0.0307923630583977,0.0251689990643177,-0.0309068370143227,0.103067598934521,0.0321398659393224,0.0267565568573559
"SRR10030467",-0.0387082244478381,-0.0327549388616351,-0.0350862485640365,-0.0377738976190915,-0.0309542237827901,-0.0166331641141522,0.0704758333872496,-0.0165217974415805,0.0392026210403837,0.00873901621182958,0.068950261367118,-0.0542260037467072,-0.0298278231389106,-0.051541962368854,-0.0631111847148912,0.00468855526357213,-0.0226002321441736,-0.0477607180290403,0.046638586046737,0.0351813840594956,-0.0203212456622644,-0.0195616261472276,0.0468815711789611,0.0446831874987383,-0.0149612765151567,-0.0561622028092398,-0.0106217193032075,0.0696606615266428,0.0428513825488541,-0.0258723723909791,-0.0365248488040339,-0.0265304646895979,0.0224248572647246,-0.0242933061387325,0.0616772801526837,-0.0465591773551529,-0.0176419145965568,-0.013128260307869,0.028687387018706,0.0300330758067114,0.024432149828863,-0.0280058348777293,0.101413592480071,0.0320844255758244,0.0323582090516938
