target_id,SRR13824033,SRR13824030,SRR13824004,SRR13824032,SRR13823989,SRR13824011,SRR13824003,SRR13823991,SRR13824015,SRR13823996,SRR13824001,SRR13824025,SRR13823990,SRR13824014,SRR13823992,SRR13823988,SRR13824009,SRR13824031,SRR13824020,SRR13824007,SRR13824022,SRR13824005,SRR13823994,SRR13824023,SRR13824021,SRR13824008,SRR13824024,SRR13824012,SRR13824039,SRR13823997,SRR13824028,SRR13824002,SRR13824018,SRR13824034,SRR13824010,SRR13824013,SRR13824029,SRR13824016,SRR13824035,SRR13824026,SRR13824019,SRR13824000,SRR13824006,SRR13823998,SRR13823995,SRR13824027,SRR13823999,SRR13824017,SRR13823993
AT1G01010.1,5.15026,5.28676,11.4487,6.9359,2.58853,0.0,2.65385,6.72219,17.3811,3.28634,0.530919,3.70986,4.24219,8.44541,8.90648,0.392546,0.0,0.0,4.96217,3.19067,6.0573,0.431403,6.86827,4.20359,0.0,8.83603,3.3552,5.11664,0.0,0.0,3.79109,2.31558,4.63293,16.4291,9.73155,3.52496,3.71913,5.67171,0.0,2.61406,0.0,5.80615,2.67268,4.41383,4.54775,4.42733,12.3704,8.57182,8.62297
AT1G01020.1,0.0,9.19674e-09,0.0,2.68796e-09,6.05766e-09,0.0,3.15593e-08,3.80736e-08,0.0,2.86344e-09,0.0,1.25726e-09,4.29775e-08,9.75538e-09,3.54284e-08,0.0,2.70796e-07,0.0,0.0,0.0,5.12262e-10,0.0,6.71102,0.0,0.0,8.78298e-08,0.822857,0.0,0.0,0.0,5.71586e-09,2.58823e-08,0.0,7.84985e-09,5.67038e-08,2.80511e-09,7.61684e-09,1.08135e-08,0.0,6.59313e-09,0.0,0.0,9.93036e-09,2.37855,2.95086e-09,0.0,0.0,1.36776e-08,2.02227e-08
AT1G01020.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01020.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01020.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01020.5,0.0,4.06945,0.0,4.59397,2.0035,0.0,1.92929,21.991,1.09876,3.54108,0.0,2.40223,3.70079,6.94685,9.37734,0.0,31.0227,3.44637,1.70106,0.0,3.57831,0.0,0.151409,0.0,0.0,7.70833,0.0,2.21016,0.0,0.0,2.48152,2.35968,0.748455,12.1612,4.23941,4.87239,3.24448,5.066,0.0,4.18833,0.0,0.0,3.17943,0.0,7.24037,0.0,0.0,2.33683,4.42498
AT1G01020.6,24.3481,31.2153,37.2857,35.3853,43.9033,0.0,34.8728,24.6188,47.0124,37.2602,43.2199,44.137,52.4537,34.4764,26.0496,48.3048,0.0,15.9771,38.3373,34.6933,36.8887,31.0,36.9344,23.8742,28.9917,27.3807,36.26,37.3748,0.0,30.2547,50.486,36.0265,39.1626,26.8014,37.2131,42.1067,53.0191,46.3642,26.643,33.6808,45.8998,35.7239,36.3344,29.9464,32.4153,45.0003,46.8382,52.3701,40.1772
AT1G01030.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.832862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01030.2,0.0,1.13734,1.16307,3.21954,0.645394,0.0,0.808806,0.0,2.53344,3.19251,0.970735,1.18705,0.775729,1.20651,1.9656,1.6149,2.68777,0.722401,2.19343e-06,0.729309,2.25876,1.97216,2.51187,0.0,1.40174,2.0197,2.24151,1.80424,0.0,7.31404,2.13305,0.0,1.88262,1.60923,0.889661,0.690542,2.38029,1.09172,2.57317,2.39004,0.0,0.0,2.44364,3.41434,3.26702,1.01198,0.0,1.46948,1.85506
AT1G01040.1,2.19779,6.92736,6.02552,8.38757,4.09325,0.0,6.56842,7.88861,11.2869,7.41515,5.97557,5.95484,4.12745,6.62224,7.94214,4.66919,3.7634,3.43911,6.32948,4.0847,6.90117,4.97054,8.38695,0.0,3.14033,8.14456,6.30488,8.6009,0.0,0.0,6.64536,7.26279,6.45829,11.607,9.21048,7.02023,6.66573,5.57945,3.59994,7.65982,5.24369,5.94083,6.65652,7.81651,6.931,7.79332,0.0,7.81873,6.75335
AT1G01040.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14968,0.0,0.0,0.0,0.0,8.99759,2.1899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7666,0.0,0.0
AT1G01050.1,9.18899,35.5107,77.1671,32.9363,42.8679,67.3734,39.4579,31.9829,41.3481,53.1373,55.9437,43.5637,31.7891,48.5005,47.6723,42.4147,20.9798,22.5552,42.7378,5.69273,46.048,28.4789,53.3531,26.276,16.4122,33.1066,42.6371,45.3085,176.263,14.2727,46.3073,48.5441,42.8607,35.4545,14.7731,39.3464,24.5517,48.4664,5.02687,44.5667,4.05999,38.8858,39.8824,35.6247,18.1599,51.3445,44.186,28.6756,41.6298
AT1G01050.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01060.1,0.0,0.0,14.9897,2.23139,0.0,0.0,0.0,0.0,5.93658,2.95781,0.0,4.29835,0.0,0.0,0.0,0.0,0.0,0.0,0.00173434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286259,0.0,0.0,0.0,0.0,4.04389,0.0,0.0,2.96315,0.0,0.0,0.0,0.0,0.0,0.0,5.72615,3.79725,0.0,0.0,0.0,0.0,0.0
AT1G01060.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01060.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261201,0.0,0.137483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0277972,0.0,0.0,0.0,0.0,0.0,0.0,0.104822,0.0,0.0,0.0,0.0,0.0,0.0820234,0.0,0.0865075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01060.4,10.706,22.4966,13.9655,19.8021,36.8168,0.0,13.7916,22.0084,21.2399,57.1741,28.4602,30.1435,26.4551,15.6355,17.0458,33.6437,12.8327,2.95637,19.0034,4.47696,20.3173,12.1064,4.34907,9.17063,21.0338,12.1227,39.4141,17.423,20.506,14.9661,21.2777,23.1046,24.6339,16.9287,10.6153,13.0411,16.0033,23.8281,0.0,21.0111,6.14932,9.95251,10.0321,38.2171,1.82318,19.8444,15.4214,15.5355,17.8721
AT1G01060.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01060.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01060.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01060.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01070.1,0.0,4.07507,9.23951,4.52401,2.58199,0.0,3.08833,2.10314,8.56054,3.30598,0.0,3.588,0.0,0.0,1.42036,2.30498,0.0,3.15246,4.20462,0.0,6.84279,3.01219,4.09013,0.0,0.0,2.89462,2.70898,1.18506,0.0,15.9587,1.89582,3.46459,3.37271,2.41283,3.18395,2.47134,1.38054,3.5511,0.0,2.09037,1.6634,0.0,4.77575,1.87311,3.43632,5.79618,0.0,2.61303,3.762
AT1G01070.2,8.07973,0.68171,3.32019,3.57766,0.0,0.0,0.0,1.47384,4.72147,2.14207,4.99856,3.29806,4.99137,3.10528,4.82902,1.43823,0.0,0.0,1.51573,2.81561,2.10357,0.0,2.8836,0.0,3.60776,1.7838,1.51178,4.53738,0.0,0.0,1.8812,0.0,2.2803,9.81293,5.40559,2.2697,3.18507,5.99681,0.0,2.31867,2.50025,4.27066,0.655983,2.98449,16.3309,0.0,14.5583,5.11228,5.1114
AT1G01080.1,0.0,1.20461,0.0,2.78494,0.0,0.0,1.10482,2.43672,0.0,0.446723,1.06386,1.57855,0.0,2.90863,2.67186,4.26805e-09,0.0,0.0,0.727547,1.53053,0.0337325,3.02557,1.23754,0.0,0.0,0.0,0.492674,0.919556,0.0,0.0,4.38266,1.15999,0.72116,0.424844,0.710554,2.73458,0.0,1.29848,0.0,2.91004,6.07968,3.153,3.40807,2.57311,0.546812,1.20364,0.0,0.0,1.1032
AT1G01080.2,3.35212,0.831478,0.0,0.687626,5.45149,0.0,2.59492,4.12615,4.41295,4.09858,0.0,1.94006,6.62664,0.0,0.126657,2.7195,7.65338,0.0,3.13541,1.58451,2.29265,0.0,2.24532,8.21105,1.99572,3.47674,4.06498,2.553,0.0,0.0,0.0,0.0,3.36652,2.12211,0.954657,0.216328,2.42066,4.91881,3.66534,0.0,0.0,0.627475,0.0,0.000782475,1.42615,0.597356,0.0,6.50527,1.53793
AT1G01080.3,0.0,1.50088,3.02138,0.0,0.717696,0.0,0.0,0.0,1.32633,0.0,0.0,0.436071,0.0,0.0,0.0,1.37234,0.0,0.0,0.493228,1.93921,0.831976,0.0,0.600988,0.0,0.0,0.820424,0.0,0.668194,0.0,0.0,0.0,0.0,0.771627,0.0,1.40331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.704477,0.395193,0.0,0.0,0.596503,0.0
AT1G01090.1,25.7878,31.8754,66.3169,29.3229,45.1143,16.6641,26.9669,38.1134,40.287,48.1853,46.4362,28.269,39.7332,36.8456,56.7168,42.4834,20.7802,15.3592,33.8809,23.9639,32.3552,24.3961,58.821,12.9982,25.7388,56.9951,34.3166,44.6876,58.129,14.1369,42.0016,42.9671,37.6012,47.691,32.6707,39.7062,27.933,44.3126,12.4334,39.0099,24.7984,42.3191,29.6273,39.4449,22.2926,34.23,32.7867,31.0064,44.8193
AT1G01100.1,580.792,1512.88,0.0,1415.73,387.361,0.0,1247.3,1820.21,461.191,1854.43,1526.09,965.454,2264.29,1372.69,1834.0,459.453,44.6874,713.361,1706.07,871.663,1267.52,1341.13,1536.14,935.76,651.406,1679.82,856.008,1229.18,0.0,414.198,1909.36,1722.72,1545.3,1304.88,1434.6,1156.95,1388.76,1318.26,0.0,1576.18,935.637,1092.93,1697.95,871.609,923.853,1548.67,501.259,1461.43,1533.88
AT1G01100.2,361.864,795.451,1811.58,635.837,1716.1,122.915,723.686,1212.72,1069.07,944.346,1117.61,703.51,1103.35,575.035,919.416,2138.14,567.095,566.85,589.442,461.633,872.752,590.979,1456.26,644.908,361.478,463.78,1177.54,607.04,428.761,114.311,627.096,773.447,625.248,568.586,447.661,625.237,737.303,852.893,1467.35,703.498,352.264,1025.42,772.511,1198.04,347.363,604.969,441.36,463.157,924.058
AT1G01100.3,13.4952,0.0,11.2886,12.8103,1140.2,203.957,0.0294733,2.52788e-05,0.0,9.95026,0.0,8.49898,80.3567,9.06573,0.0,1070.5,0.0,101.247,15.1856,0.0,7.77164,213.85,13.1813,0.0,0.00498667,18.122,100.077,14.8628,939.506,0.0,19.1577,91.3464,39.5208,5.65637,15.9266,0.0,8.48914e-08,47.7727,122.789,0.0,0.0,0.0,0.0,5.10335,0.0,70.6375,0.0,0.0,14.1874
AT1G01100.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01110.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01110.2,1.35267,4.4106,4.00921,3.27898,13.9024,14.8578,4.53057,9.71039,6.15283,6.71623,5.43675,5.18709,8.02206,2.49538,6.29167,18.862,0.0,0.0,3.05676,0.628501,3.79829,2.7193,10.4071,0.0,1.20799,4.52538,4.98091,3.80013,0.0,0.0,6.89328,7.298,3.36168,4.23677,2.68298,3.96665,2.05128,3.05765,0.0,5.49248,0.0,9.14716,6.12618,4.47976,2.30354,4.3605,0.0,1.89955,4.59611
AT1G01120.1,18.1368,17.4381,22.7429,12.9207,21.6046,30.6495,4.31336,3.64191,6.75542,13.5203,12.5093,18.4616,6.89493,16.0857,8.48587,7.01647,57.3354,12.1998,9.27489,20.0952,7.77057,2.45409,6.44028,1.70764,2.49182,21.183,6.29074,24.8239,26.7286,0.0,15.4043,14.5838,9.90056,14.9372,7.11591,30.5825,5.74255,19.407,2.28682,12.274,27.1223,21.2279,2.76435,13.5858,1.93589,6.52122,30.1516,7.61904,7.41976
AT1G01130.1,0.0,1.84604,0.0,3.16709,7.02844,0.0,0.0,0.0,2.99061,6.09626,3.17144,4.43216,0.0,6.26659,3.64619,3.5173,0.0,0.0,1.87447,0.0,5.47509,2.56084,3.76345,0.0,0.0,2.62257,5.39598,4.36631,0.0,0.0,1.73109,0.0,2.03715,5.25744,2.90656,6.01609,2.20771,3.54397,16.8133,3.44829,0.0,0.0,5.7692,7.60556,0.0,0.0,0.0,0.0,3.01098
AT1G01140.1,1.56781,0.0,0.0,0.0,2.55087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363894,0.0,0.0,0.0,0.0,0.0,1.41323,1.33492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37326,0.0,0.0,0.0,0.0
AT1G01140.2,0.0,0.0,1.23956,0.628544,0.0302374,0.0,0.0,0.0,0.493828,0.201451,2.58235,0.36958,0.0,0.0,0.0,0.0,14.2826,4.72272,0.399299,1.56075,0.0,0.0,0.73686,0.0,8.8756,1.28619,0.386563,0.0,0.0,0.0,2.32414,1.12375,1.34579,0.194843,0.0,4.51491,0.0,0.291816,2.74755,0.852748,5.13428,3.61509,1.42304,0.507357,0.0,0.0,0.0,0.0,0.0
AT1G01140.3,0.0,0.0,0.0275975,0.00923497,0.0,0.0,0.0,0.0,0.00803491,0.0031562,0.061949,0.0,0.0,0.0,0.0,0.0,0.358854,0.0,0.00514004,0.0284423,0.0,0.0,0.0,0.0,0.287242,0.0340711,0.0,0.0,0.0,0.0,0.0,0.0295441,0.0216501,0.0,0.0,0.0,0.0,0.0055436,0.056229,0.0152492,0.154651,0.0,0.0291554,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01150.1,0.0,0.38574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01150.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01150.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357874
AT1G01160.1,14.5669,39.1784,23.438,65.198,42.2985,0.0,44.7315,72.2755,52.0007,59.7709,39.9412,49.2724,55.0884,45.4334,49.4832,50.7535,5.86748,30.7266,65.0088,35.8059,55.8375,49.1749,55.5991,15.282,21.1158,39.6239,53.0185,50.0895,55.5462,62.4398,59.9656,23.0827,54.2436,66.0299,60.9242,39.4003,49.5949,36.6344,6.56321,37.3089,48.2402,51.4323,45.7011,59.0446,50.4022,43.1285,11.9462,52.5091,49.2298
AT1G01160.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01170.1,0.0,81.8411,83.6923,56.163,30.9251,0.0,0.0,0.0,99.4377,27.0267,0.0,48.7538,0.0,0.0,40.4119,0.0,0.0,103.966,46.0522,0.0,155.966,56.7654,97.3208,0.0,0.0,44.0993,16.9588,124.875,0.0,0.0,76.7452,76.1728,20.5231,132.436,44.2751,40.9603,97.8752,39.2791,0.0,38.2185,0.0,0.0,0.0,11.1548,301.426,0.0,0.0,176.235,219.32
AT1G01170.2,133.956,88.0568,240.429,135.764,136.205,151.762,200.394,189.744,162.664,196.458,139.779,95.7743,188.75,210.43,136.2,221.757,186.341,127.02,190.594,212.235,96.9122,191.21,30.182,234.162,250.901,182.669,213.89,46.3085,0.0,236.377,131.411,52.2699,225.455,0.064056,143.937,78.1395,74.9501,239.764,561.849,152.513,228.901,125.633,178.683,231.979,5.77014,223.571,71.0676,99.4445,2.62335
AT1G01180.1,25.1554,20.0502,23.8588,15.2603,4.41459,66.3466,15.0362,11.82,14.469,7.58434,8.09247,10.5482,2.98371,20.4187,6.84032,6.44358,13.784,18.5239,15.4939,15.8959,14.8584,8.09128,7.92736,51.751,17.9718,22.7874,11.1966,19.1118,38.5726,18.7548,16.0669,7.4646,13.8789,19.6069,22.2498,11.6609,13.5151,16.0965,0.0,14.6405,23.1181,2.55287,12.2472,11.3456,25.0051,17.8402,14.5042,18.8403,16.6487
AT1G01190.1,0.86883,5.98069,10.9444,12.2047,3.57287,0.0,3.58156,1.70101,5.60931,11.4344,4.29914,2.44082,2.57632,8.014,19.5842,3.37733,0.0,0.0,20.4557,0.0,34.2861,2.61994,16.8985,0.0,0.0,29.0668,4.44107,10.4665,0.0,0.0,12.6925,15.8205,25.1836,30.0914,23.6405,10.3216,7.52886,10.5751,0.0,9.70163,0.0,1.46924,11.3128,13.0593,1.53438,4.20117,0.0,8.40509,4.10729
AT1G01190.2,2.98842e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.1885e-06,0.0,0.0,7.9453e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.74676e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01200.1,0.0,1.34166,0.91467,0.306902,1.69298,0.0,0.0,0.0,0.0,0.147687,2.29177,0.2669,2.44023,0.759067,0.0,0.847232,0.0,0.0,0.259489,0.0,0.917437,0.0,0.759773,0.0,0.0,0.0,0.18568,0.736218,0.0,0.0,0.419373,0.83249,0.493517,0.28142,0.700121,0.362283,0.0,0.429279,0.0,0.0,0.0,0.0,0.698819,0.977064,0.311428,0.0,0.0,1.15564,1.45887
AT1G01210.1,2.6318,9.53488,15.6009,7.43705,7.23395,0.0,2.71225,6.03658,13.19,8.74154,9.7925,6.76766,13.0066,7.87963,10.358,5.43021,0.0,4.845,10.4508,9.78265,13.1194,5.29075,10.4283,6.46107,0.0,6.55439,7.53724,9.77322,0.0,0.0,7.84718,17.749,7.78746,9.70074,14.6907,7.90583,11.4029,9.1524,0.0,14.2485,0.0,0.0,8.8414,5.94661,4.39899,8.36678,0.0,9.85551,9.9999
AT1G01210.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01210.3,0.0,0.0,0.0,2.72388,0.0,0.0,0.0,5.69209,3.95002,0.753343,0.0,0.476238,0.0,0.754659,0.0,0.445356,0.0,3.57987,1.71144,0.0,2.01032,0.977309,1.63046,0.0,0.0,3.44364,0.585627,0.581383,0.0,0.0,0.0,0.0,0.854305,2.15927,5.11674,1.02021,0.0,0.0,0.0,0.0,0.0,0.0,0.622886,1.58127,2.63686,1.34027,0.0,1.82051,2.95315
AT1G01220.1,0.0,7.57835e-06,1.17005e-05,3.04103e-06,1.2337e-06,0.0,0.0,5.42159e-06,4.87285e-06,3.12234,1.25018e-05,2.85555,0.0,6.16766e-06,2.90899,4.5991e-06,0.0,0.0,1.69152,3.96069,1.68132e-06,0.0,3.13586e-06,0.0,0.0,2.30613e-05,2.32863e-06,1.0709e-06,0.0,0.0,2.25218,1.81501e-05,5.42743e-06,2.24259,2.1893e-05,2.68146e-06,4.91581e-06,8.90675e-06,9.95745e-06,7.14118e-06,0.0,0.0,7.27537e-06,1.81982e-06,2.65986e-06,3.60202e-06,0.0,0.0,1.47998e-05
AT1G01220.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01220.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01220.4,0.0,2.57663e-08,4.91723e-08,7.02975e-09,4.5858e-09,0.0,0.0,1.7083e-08,1.30443e-08,0.00791623,5.87103e-08,0.0064366,0.0,1.83062e-08,0.0114535,1.39801e-08,0.0,0.0,0.00323295,0.0124798,2.61847e-09,0.0,7.05467e-09,0.0,0.0,1.2444e-07,4.94416e-09,1.88997e-09,0.0,0.0,0.00769911,9.68796e-08,1.4294e-08,0.00536648,1.24364e-07,6.21073e-09,1.68963e-08,2.97932e-08,3.72149e-08,2.18982e-08,0.0,0.0,2.71301e-08,3.73984e-09,5.54548e-09,1.0808e-08,0.0,0.0,6.15251e-08
AT1G01220.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.81388e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01220.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G01220.7,0.412094,2.56949e-07,0.0,0.0,0.0,0.0,2.97284,0.0,0.0,0.0,0.0,0.0,0.814646,0.371047,0.0,0.0,1.4113,1.8966,0.0207417,0.0,0.0,1.24266,0.0,0.0,4.41618,0.0,0.0,1.15232,0.0,0.0,0.0,0.0,0.0,0.00929227,0.0,0.0,0.0,0.0594039,0.0,0.0568228,1.45661,0.696403,2.26412e-07,0.0,0.0,0.0,0.0,2.3148,0.0
